









Frequency of observations in the selected location(s).:
Number of taxa: 	424

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Connecticut Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018243	0.00815	0.0086308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0085349	0.0038023	0.0069264	0.003075	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mourning Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	0.0130739	0.0407498	0.0478619	0.0054608	0.005618	0.002765	7.452E-4	0.0	0.0011779	0.0	0.0	0.0	0.0018416	0.009159	0.0178299	0.0206259	0.0152091	0.0077922	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kentucky Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	8.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Yellowthroat	6.487E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013072	0.0445035	0.198037	0.3149894	0.4221679	0.3805414	0.3228669	0.29374	0.3225806	0.290611	0.2762431	0.2650177	0.247807	0.245098	0.1860697	0.1086556	0.1065779	0.1446765	0.173542	0.2022814	0.1922078	0.1789668	0.0938776	0.0613915	0.0070922	4.914E-4	0.0014728	8.425E-4	7.93E-4	7.599E-4	0.0	0.0	7.634E-4	0.0	
Hooded Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.715E-4	0.0039854	0.0077945	0.0124658	0.0183374	0.0011769	6.826E-4	0.0016051	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021337	0.0015209	0.0	0.0	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Redstart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019927	0.0473441	0.2459714	0.3691932	0.1816399	0.040273	0.0208668	0.0230415	0.009687	0.0077348	0.008245	0.0032895	0.0042017	0.0029851	0.0073665	0.0666112	0.2068263	0.3214794	0.3460076	0.2675325	0.2109471	0.0571429	0.021146	0.0028369	9.828E-4	0.0014728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Kirtland's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042566	0.00815	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cape May Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	3.321E-4	0.0184758	0.0617209	0.0745721	0.006277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073665	0.0316403	0.0759042	0.1038407	0.078327	0.0363636	0.0282903	0.0061224	0.0020464	0.0021277	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	7.634E-4	0.0	
Cerulean Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043303	0.0124658	0.0044825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Parula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026569	0.0583141	0.159623	0.1772616	0.0251079	0.0027304	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.208E-4	0.0	0.0193581	0.0668563	0.0996198	0.1012987	0.0817958	0.0326531	0.0163711	0.0049645	0.0	0.0	0.0	0.0023791	0.0	0.0	8.985E-4	0.0	0.0	
Magnolia Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.642E-4	0.0421478	0.1976285	0.292991	0.1059239	0.0054608	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0018416	0.0541216	0.1711666	0.302276	0.2996198	0.2632035	0.2293973	0.077551	0.0190996	0.0021277	9.828E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.321E-4	0.0057737	0.0717543	0.1393643	0.0376618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.003E-4	9.95E-4	0.0055249	0.0499584	0.1202241	0.21266	0.2357414	0.1515152	0.099631	0.0285714	0.0027285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackburnian Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033212	0.0487875	0.1204013	0.1532192	0.0372695	6.826E-4	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064457	0.041632	0.1146205	0.1088193	0.0737643	0.0450216	0.0307503	0.0122449	6.821E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Yellow Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.519E-4	0.0034858	0.1713716	0.477194	0.5491031	0.592502	0.5382503	0.4641638	0.4398074	0.4304147	0.3420268	0.2696133	0.2084806	0.1820175	0.2114846	0.2288557	0.1740331	0.1240633	0.0789608	0.044808	0.0235741	0.0069264	6.15E-4	0.0	0.0	0.0	0.0	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-sided Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019927	0.0329099	0.159927	0.2131214	0.0561004	0.0095563	0.0080257	0.0082949	0.0037258	0.0055249	0.0023557	0.0010965	7.003E-4	0.00199	0.0046041	0.0366361	0.1497708	0.1664296	0.1627376	0.0961039	0.0645756	0.0156463	0.0020464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.357E-4	0.0	0.0046189	0.0261478	0.102282	0.0462927	0.0040956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.326E-4	0.0550178	0.1877667	0.2129278	0.15671	0.1205412	0.0510204	0.0218281	0.006383	0.0015	7.364E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bay-breasted/Blackpoll Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018416	0.0058285	0.0030565	0.0177809	0.0235741	0.0164502	0.0086101	0.0020408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Blue Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026569	0.0499423	0.1447248	0.1581092	0.0251079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033306	0.0662252	0.1507824	0.1467681	0.1238095	0.1346863	0.0829932	0.0354707	0.0028369	9.828E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Palm Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018075	0.0139434	0.1112587	0.2655889	0.2529644	0.1462918	0.0035308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.208E-4	8.326E-4	0.0061131	0.0241821	0.0631179	0.1021645	0.1599016	0.1346939	0.1493861	0.0503546	0.0063882	0.0044183	0.0015	7.93E-4	0.0	0.0	0.0	0.0	0.0	
Pine Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.969E-4	8.295E-4	0.0081338	0.0453159	0.0484889	0.0274249	0.0173305	0.0183374	0.006277	0.003413	0.0040128	0.0046083	0.0022355	0.001105	0.0	0.0010965	0.0021008	9.95E-4	0.0036832	0.0049958	0.0117168	0.0206259	0.0228137	0.0147186	0.0129151	0.0088435	0.0034106	7.092E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Yellow-rumped Warbler	0.0019462	0.0046753	0.0033186	0.0023386	6.345E-4	5.189E-4	3.926E-4	0.0034188	0.0036364	0.0037825	0.0057416	0.0080139	0.026545	0.0976051	0.1647059	0.238459	0.341224	0.3496503	0.208639	0.016477	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	9.95E-4	0.0036832	0.009159	0.0290372	0.0440967	0.0661597	0.1558442	0.2767528	0.3163265	0.3431105	0.2900709	0.1326781	0.0603829	0.0067397	0.0071372	0.0030395	0.002004	0.0017969	0.0076336	6.549E-4	
Yellow-throated Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037529	0.0	4.075E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0026954	0.0	0.0	
Prairie Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.04E-4	0.005705	7.846E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.658E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-throated Green Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.148E-4	4.519E-4	8.715E-4	0.0278977	0.1480947	0.1836424	0.1544417	0.0266771	0.0027304	0.0016051	0.0	0.0	0.001105	0.0	0.0	0.0	9.95E-4	9.208E-4	0.0049958	0.0412634	0.1038407	0.121673	0.1012987	0.1420664	0.0727891	0.0136426	0.0049645	0.0014742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017321	0.0282761	0.0977995	0.0651236	0.0054608	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.95E-4	0.0046041	0.0283097	0.0534896	0.0547653	0.0403042	0.0155844	0.00369	6.803E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wilson's Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.963E-4	0.0057737	0.0535117	0.1458843	0.1110239	0.0095563	8.026E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.95E-4	9.208E-4	0.0166528	0.0784513	0.170697	0.1718631	0.1220779	0.0436654	0.0129252	0.0	0.0	0.0	0.0	0.0016849	0.0	0.0	0.0	0.0	0.0	0.0	
new world warbler sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.295E-4	9.038E-4	0.0	0.0016606	0.0023095	0.0051687	0.0052975	0.0027462	0.0013652	0.0015	0.0	0.0	0.0	0.0011779	0.0	7.003E-4	0.00199	0.0018416	0.0083264	0.0188487	0.0305832	0.0296578	0.025974	0.0202952	0.0129252	0.0075034	0.0014184	4.914E-4	0.0	0.0	0.0	7.599E-4	0.0	0.0	0.0	0.0	
Summer Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0066423	0.006351	0.0039526	8.15E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.599E-4	0.0	0.0	0.0	0.0	
Scarlet Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023248	0.017321	0.0799635	0.106357	0.0435465	0.0204778	0.0208668	0.0184332	0.0171386	0.0110497	0.0070671	0.0054825	0.0035014	0.00199	0.0036832	0.0033306	0.0066225	0.0099573	0.0144487	0.0112554	0.0086101	0.0040816	6.821E-4	0.0	0.0014742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Cardinal	0.3681479	0.3625974	0.3960177	0.4218896	0.392132	0.4732745	0.4966627	0.4649573	0.478961	0.4794326	0.4889952	0.5271777	0.5611779	0.608676	0.6287582	0.675191	0.6807159	0.7053816	0.6837816	0.5951353	0.5604096	0.5377207	0.5474654	0.5223547	0.5414365	0.5606596	0.5438596	0.5371148	0.5393035	0.5230203	0.5245629	0.5328579	0.5810811	0.5536122	0.5428571	0.5116851	0.4564626	0.4345157	0.4567376	0.4732187	0.4337261	0.4052233	0.406027	0.3647416	0.3737475	0.4312668	0.4030534	0.3942371	
Rose-breasted Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0255729	0.1766744	0.2885375	0.2457213	0.1255394	0.0969283	0.1203852	0.116129	0.099851	0.0707182	0.0553592	0.0482456	0.035014	0.0298507	0.0257827	0.0183181	0.0275089	0.0355619	0.078327	0.0727273	0.0528905	0.0231293	0.0020464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rose-breasted/Black-headed Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.452E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.605E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue Grosbeak	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.887E-4	0.0	0.0020375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Indigo Bunting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046496	0.0271363	0.0915172	0.1560717	0.1549627	0.1576792	0.1693419	0.1797235	0.2034277	0.1966851	0.1837456	0.1688596	0.1869748	0.1701493	0.1049724	0.0541216	0.0213958	0.0170697	0.0205323	0.0285714	0.0270603	0.0251701	0.0204638	7.092E-4	4.914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Dickcissel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.075E-4	0.0011769	0.0068259	0.0321027	0.0322581	0.0327869	0.0232044	0.0070671	0.0098684	0.0035014	9.95E-4	0.0	0.0	5.094E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
passerine sp.	6.487E-4	0.0020779	0.0011062	9.355E-4	0.001269	0.0083031	0.0074598	0.002849	0.0015584	9.456E-4	0.0014354	0.0020906	0.0037329	0.0022594	8.715E-4	6.642E-4	0.0011547	0.0027364	0.0012225	0.0023539	0.0013652	0.0016051	0.0018433	0.0029806	0.0033149	0.0011779	0.0010965	0.0021008	0.00199	0.0	0.0024979	0.0040754	0.002845	0.0038023	0.0069264	0.0061501	0.0013605	0.0040928	0.0028369	0.0039312	0.0036819	0.0025274	7.93E-4	0.0068389	0.001002	0.0017969	0.0022901	0.0019646	
bird sp.	3.244E-4	0.0015584	0.0011062	9.355E-4	6.345E-4	0.0020758	0.003141	0.0017094	0.0	4.728E-4	4.785E-4	0.0010453	0.0012443	9.038E-4	0.0026144	3.321E-4	0.0017321	0.0018243	0.0012225	0.0019616	0.0013652	0.0048154	0.0018433	0.0052161	0.0022099	0.0106007	0.0032895	0.0070028	0.00199	0.0055249	0.0024979	0.0045848	0.0014225	0.0045627	0.0051948	0.0055351	0.0020408	0.0027285	7.092E-4	0.002457	0.0022091	0.0025274	0.0	0.0	0.002004	0.0	7.634E-4	6.549E-4	

